182942	1992	1	156	0
182954	1995	1	73	0
182961	1997	2	31	0
182966	2000	2	0	101;52;62;61;26;102;100
182986	1999	2	29	26
183011	1997	1	94	0
183015	1991	2	266	0
183032	1997	2	134	4;1;2;13;18;11;5;25;38;43
183041	1996	2	66	6
183068	1990	2	61	0
183069	1973	1	54	7;1;3;16;28
183071	1988	1	21	0
183088	1999	2	13	130;35;6;138;8;132;95;33;131;63
183091	1987	1	95	16;46;55;3;1;2;35;97;30;42
183095	1993	1	46	0
183100	1994	2	220	64
183141	1995	2	68	46;39;37;30;36;68;87;57
183145	1989	2	3	20;2;51;35;15094;116
183152	1989	2	48	0
183154	1995	2	41	0
183159	1997	2	17	245308
183164	1991	2	494	126;42;6;66;127;121;116;54;91;44
183167	1992	1	18	0
183172	1974	2	28	0
183179	1991	2	12	104;114;106
183191	1994	2	79	0
183207	1986	1	114	42;1;49;25;8;48;86;58;140891;11
183208	1977	1	73	0
183226	2008	1	128	0
183235	2000	1	0	0
183236	1981	1	62	0
183240	1994	1	139	0
183243	1991	2	441	0
183244	1991	1	7	0
183248	1975	1	16	11;7;22;26;1;2;4;32;49;19
183251	1997	1	45	0
183260	1999	1	71	0
183271	1992	1	128	78
183309	1995	1	12	0
183316	1983	1	135	12;7;11;1;52;19;5;2
183324	1994	2	157	0
183326	1991	1	238	4;18;22;1;2
183327	1988	1	91	21;49;4;13
183340	1998	2	166	0
183341	1989	2	53	0
183349	1982	1	3	0
183358	1991	1	42	0
183359	1998	2	57	20;6;1;53;509;62;18
183361	1989	2	29	59;20;95;10;35;5;3;54;41;25
183366	1993	2	136	0
183380	1991	1	6	0
183402	1993	1	14	0
183417	1989	2	224	1;3;6;37;45;257;42;376
183423	1987	1	2	0
183425	1988	1	99	11;18;43;21;1;2;32
183433	1994	2	24	0
183445	1995	2	22	0
183453	2009	2	49	0
183482	1994	2	217	42
183486	1996	2	19	0
183489	1990	1	56	0
183491	1987	2	450	0
183505	1990	2	150	0
183514	1995	1	115	0
183529	1999	1	3	0
183540	1978	2	15	4;5;13;26;63;30;37;39;40
183551	1981	1	19	0
183555	1990	2	45	99398;1;31;90;2;3;19;123;13;18
183560	1991	1	37	0
183571	1998	1	51	0
183580	1972	2	15	0
183584	2000	2	89	0
183588	1989	2	216	1
183592	1990	2	36	0
183604	1993	1	142	0
183609	2011	1	22	30;20;9
183623	1969	1	41	80;304880;24720;21
183628	1975	2	197	0
183636	1988	1	52	1;107;55;7;90;43;2;4;15849;32
183643	1985	1	223	0
183644	1996	1	23	0
183651	1993	1	30	46;9;39;30;40;24;26;57;36;37
183653	2011	2	40	0
183677	1921	1	97	0
183690	0-0-	0	78	0
183705	1988	1	114	0
183708	1989	1	1	0
183740	1987	2	130	0
183748	1972	2	100	0
183756	1992	2	47	0
183765	1989	2	211	0
183782	1988	1	128	13;8;21;32;22;5;4;27;1
183793	1995	1	477	193360
183805	1972	1	75	0
183808	1996	2	281	0
183822	1988	1	10	0
183838	1993	1	39	0
183846	1966	2	20	10;1;5;19;21;32;2
183863	1995	1	11	0
183866	0-0-	0	25	0
183877	1994	2	0	0
183909	1973	2	118	0
183913	2000	1	224	173
183921	1980	2	10	0
183928	1997	2	196	20;18;102;878;53;1;6;188434
183947	2007	2	34	0
183954	1995	1	9	0
183964	1987	2	4	0
183976	1995	1	12	0
183981	1992	1	3	87467;60;6;15;9;84;2
183996	1994	1	49	1;15;6;84;41;11;2;17;4;36
184009	1985	2	25	4;8;12;42;14;1;20;2;13;30
184038	2000	2	37	364;18;52;165015
184047	1991	1	142	0
184048	1997	1	5	0
184062	1987	1	19	0
184093	1994	2	82	51
184094	1994	1	119	48;2962
184141	1996	2	60	0
184145	1994	2	9	0
184156	2011	2	0	0
184188	1990	2	24	0
184189	1992	1	141	6;132945;8533;85997;203770;22290
184203	1992	2	149	0
184237	1982	2	234	0
184248	1995	1	15	0
184283	1993	2	50	0
184298	1967	2	16	0
184299	1988	2	73	0
184311	1988	2	71	0
184324	1996	1	30	0
184326	1974	2	83	0
184331	1965	1	470	54;12917
184334	1990	1	7	0
184350	1990	1	41	0
184352	1994	2	159	0
184354	1984	2	0	0
184370	1989	1	51	0
184382	1969	2	26	0
184442	2010	2	27	55
184469	1892	2	0	0
184485	1991	2	96	0
184486	2009	2	66	0
184499	1982	2	8	9;32;23;5;90;101
184508	2001	2	40	0
184509	1971	1	29	0
184511	1994	2	20	0
184513	1995	1	51	9;20;3;44;17;28;82;1;7;5
184526	1992	1	55	75;110;100;97;105;71;106;51;104;101
184538	1998	2	61	0
184539	1988	1	25	0
184540	1998	2	212	546;173434;6;12119;42148;229211;114349;443
184553	1949	2	93	0
184560	1986	2	11	0
184569	2010	1	30	0
184574	1970	2	68	0
184579	1975	2	0	0
184580	1973	1	36	0
184586	1991	2	149	15;45;15824;1;81513;425
184607	2011	1	4	0
184611	1990	1	132	18;98;6;28;90;26
184628	1989	1	558	21;3;1
184635	1996	1	18	0
184637	1982	2	43	475
184653	1990	1	44	0
184659	1983	2	16	0
184667	0-0-	2	59	0
184669	1969	1	127	0
184671	1988	2	2	0
184677	1987	2	289	0
184679	1972	2	10	0
184700	1997	2	0	31;2;71;34;61;55;112;107;7
184706	1981	2	24	0
184712	1986	1	7	104;484160
184713	1988	2	98	0
184725	1988	2	133	2;8;31;4;3;5;89;12;1;41
184732	1989	2	81	0
184740	1994	1	0	9
184743	1988	1	97	113;11;8;48;4;92;5;1;3;34
184772	1990	2	576	0
184790	1960	1	4	0
184809	2000	2	57	0
184819	1993	2	1589	94;2;30;1;10;6;34;3;19;25
184823	1996	1	427	1;11;53;48;4;2;26;30;111;77
184826	2000	1	68	0
184835	1994	1	50	0
184867	1997	1	10	0
184875	1986	2	114	0
184876	1978	2	12	63
184887	1998	2	59	0
184890	1974	1	0	0
184902	1996	1	5	0
184906	1996	1	16	0
184909	1999	2	120	33;17;34;13;2;1;30;7;62
184915	1990	1	15	0
184919	1982	2	22	26;30;46;57;40;9
184920	1999	2	211	0
184926	1986	1	192	3;23;19;8;42;2;46;14;1;4
184927	1992	1	13	0
184928	1975	2	0	0
184939	1985	1	5	0
184974	1996	2	50	0
184976	1988	1	0	0
184991	1992	1	29	117
184999	1988	2	0	158
185004	1998	1	24	0
185008	1992	2	69	0
185035	1993	1	174	11;1;2;4;12
185049	1997	1	33	0
185055	1996	1	6	0
185061	1990	1	79	60;118;88;53;137478;85;6;356
185079	1977	1	318	13;56;63;2;51;4;43
185084	1996	1	872	51;3656;55;6;36;39;18;72;48;1606
185093	1987	2	186	3;1;2;41;19;67;23;35;31;5
185118	1991	1	4	26;88;1;6;46;5;75;21;30;19
185153	1997	1	141	0
185157	1989	1	5	0
185166	1991	2	7	0
185170	1-1-	1	31	0
185173	1987	1	74	0
185182	1998	2	119	0
185209	1988	1	33	16;54;35
185213	1961	2	66	0
185224	1996	1	137	0
185230	1996	1	113	2;38
185234	1988	2	22	5;23;12;128042;8
185242	1989	1	19	0
185246	1996	2	19	71;51;55
185255	2010	2	308	70423;49;4;3;1575;23;81;18
185288	1992	1	167	61;112;101;104;97;96;117;114;90
185296	1993	2	66	4;32;12;2;19;25;5;1;14;3
185298	1992	1	17	0
185311	1978	2	28	41;127;42
185316	1989	1	15	0
185355	1985	2	3	0
185366	1992	2	189	0
185373	1987	2	8	5;8;1;16;15;51
185375	1992	2	36	18;1;14;5;10;43;21;2;4;25
185386	1968	2	16	0
185397	2003	2	19	0
185406	1962	2	376	0
185410	1990	2	5	0
185413	1999	1	122	39;16;36;1008
185414	1994	1	90	92;2;54;111;88;28;15;80;62
185445	1994	1	49	0
185449	1993	2	144	36;39;2088;18;12;3;113;31;16
185455	1998	1	57	78;108;55;68;53;6;11;48;40
185457	1991	2	11	0
185462	1995	2	9	0
185470	1987	2	65	42;3065
185476	1988	1	103	0
185484	1999	2	50	9;51;6;1689;88;740;1;12;10
185487	1987	1	547	108;48;17;22731;10;57
185492	1991	1	48	60;122;20;23;109;141;14;181;333582;85
185510	1999	2	0	0
185536	1999	2	138	0
185537	1990	2	150	16;112;19;3;17;6;1;70;12;13
185541	1996	2	164	0
185542	1953	1	6	0
185561	1972	1	33	0
185564	2000	2	83	0
185580	1995	1	22	6;360145
185581	1999	2	235	53;33;66;51;36;5;22;26;6;17
185591	1978	1	9	0
185604	1996	1	40	1630;71
185613	1985	1	48	0
185625	1990	1	68	0
185645	2000	1	56	33;125;51;11
185648	1993	1	11	3;59;9;27
185685	1999	2	50	0
185687	1989	1	99	83;61;114;71;51;104;75;107;78
185691	1996	2	29	55;107
185710	2000	2	68	0
185723	1997	1	30	0
185727	1977	2	102	3;1;19
185729	1991	1	45	616;867;6;24;249
185739	1997	2	15	9
185746	1996	2	78	97;7378
185759	1994	2	5	439401
185783	1975	1	1	0
185784	1992	2	39	2;10;6;76;17;4;3;1;67;33
185804	1996	2	50	0
185807	1990	1	50	6;9;1;15;48;84;41
185811	1992	1	21	0
185814	1999	2	5	0
185816	1990	2	27	9;7;15;5;8;27
185822	1992	1	279	0
185826	1980	2	11	0
185839	1993	1	16	0
185841	2009	1	357	259498;198065;25;81444;303;148244;44275
185859	1986	2	0	0
185864	1998	2	248	2;3;235;19;12;10;21;4;1;23
185871	1976	2	10	0
185875	1990	1	7	22;7033;13;32;3;11;2
185876	1991	1	240	0
185902	1990	1	15	0
185926	1985	1	2	0
185929	1973	1	60	0
185932	1968	1	32	0
185937	1994	2	6	0
185939	1989	2	131	39;16;5117;26;258;5999;263
185943	1999	2	42	66;9;1
185944	1963	1	3354	0
185955	1960	2	0	0
185961	2011	1	33	0
185963	1994	2	192	20;16;37;9;99;26;36
185975	1973	1	0	0
185998	1987	1	349	4;2;7;1;3;22;31126;10
185999	1995	1	18	0
186006	1985	2	0	0
186020	1991	1	164	1;18;20;141;53;113;25;4;13;73
186023	1983	1	15	0
186025	1995	1	361	22;46;15;6;33
186031	1989	2	118	0
186041	1987	2	79	0
186052	1962	1	6	0
186106	1978	1	6	0
186148	1993	2	9	0
186154	1999	2	86	0
186178	1989	2	78	57;37;76;64
186195	1989	2	67	1;20;15;6;112;53;1865
186205	1998	1	30	0
186221	1976	1	0	0
186228	2011	1	171	9;64;6;100;68
186230	1998	2	34	0
186252	1989	2	13	54;3605;6843;2159;34;74
186268	1903	1	6	0
186282	1988	1	22	8;69;17
186287	1993	2	321	42;1;4;6;3;20;8032;88;19
186289	1982	2	50	0
186327	1992	1	3	0
186341	1997	2	70	0
186351	1995	1	67	0
186367	1996	1	167	3;20;48;1832;133
186377	1988	1	4	0
186397	1972	2	44	0
186399	1971	1	290	0
186401	1996	2	3	30;5;12;87;10;18;1;4
186413	1982	2	4	0
186424	1980	2	21	0
186431	1994	1	166	20
186434	1990	2	543	16;17;59;69;1
186437	1988	2	2	0
186440	1985	2	6	0
186444	1999	2	174	0
186453	1989	2	14	0
186484	1997	1	55	0
186490	1993	2	18	0
186493	1900	2	151	0
186517	2011	1	84	4;9;92;93;27;6;1;3;12;84
186543	2011	2	306	0
186544	1967	2	2	5;41;10;30;16;4;1;23;45;2
186545	1998	1	183	0
186552	1996	2	51	0
186563	0-0-	1	95	4;1;101895;11;7;18
186578	1988	1	147	41;1;38;2;80;48;42;4;126;8
186584	1995	2	263	33;6
186590	1910	2	80	0
186604	1993	1	56	0
186612	0-0-	0	34	0
186625	1990	2	108	0
186641	1997	2	75	4;1504;1000;14;12;1;3;1245;228
186651	2000	2	5	0
186657	1989	1	21	0
186682	1991	1	31	9;56;254;12;11;52;7;22;5;19
186683	1993	1	188	77;84;55
186684	1983	2	330	0
186703	1988	2	242	7;2;17;58;8;72;57;23
186705	1993	2	10	0
186707	0-0-	1	9	0
186714	1999	2	97	0
186720	1975	1	16	80;61;96;97;117
186721	2000	2	30	33
186734	1993	1	57	3;13776
186746	1991	1	69	149;2150
186749	2000	2	1147	39;206;725;1001;5560;40;36
186750	1984	2	168	0
186761	1974	1	46	0
186767	1998	1	34	0
186779	1985	2	15	1;4;49;38;34
186820	1966	2	59	2;1;13;93699;34
186861	1996	2	190	28;3
186871	1993	2	342	36;20;61;302;46;30;74;6;151;143
186905	1997	1	9	0
186916	1987	2	19	0
186918	1983	2	67	30;65;3;79;27;19;4
186941	1995	2	59	0
186943	1993	1	66	91329;241;1
186950	1998	1	20	0
186957	1998	2	5	0
186958	1987	2	38	0
186960	0-0-	0	511	0
186963	1994	1	235	4;21;2;56;71238
186967	1966	1	32	0
186973	1994	2	482	6;2;22;61;24;1;28;13;31
186979	1996	2	75	0
186991	1991	2	254	0
186998	1999	2	15	106;19
187017	1997	2	77	127;54;1;44;4;22;66;6;2;31
187022	1898	2	265	17;23;53;42;20;24;61;10;31;3
187041	1996	1	27	0
187042	1997	1	257	11;13;12;3;2;19
187043	1990	2	53	0
187045	1994	1	30	0
187046	1991	2	306	6;7;25;5;2;21;1;31
187050	2011	1	39	0
187051	1996	2	84	0
187055	1999	2	0	0
187086	1998	1	29	16;30;46;6;1;51;2;9;57;26
187087	1991	2	168	0
187091	1979	2	29	0
187092	1995	1	36	0
187118	1968	2	115	1
187120	1998	1	33	0
187126	1997	2	20	0
187138	1993	1	682	5;11;2;18;22
187151	1990	1	186	0
187188	1993	2	204	6;1;46;4;13;12;7;40
187199	2010	1	47	0
187218	1975	1	7	2;51;19;63;7;71;4;80;78;79
187247	1971	1	25	0
187249	1992	1	0	0
187264	1994	1	20	0
187269	1995	1	555	18;17;52;41;129;11;8;127;19;7
187270	1996	1	139	11;1;6;5;33;16;2;4;12;53
187271	1991	1	48	16
187280	1992	1	18	0
187282	1990	1	41	0
187291	1997	2	225	1;36;6;26;32;14;57;61;23;30
187293	1990	2	358	0
187300	1975	1	0	0
187310	1990	1	21	1;6;193;32;18;12;5;10;26;22
187316	1994	1	97	0
187330	1974	2	15	0
187336	1989	2	0	0
187340	1999	1	14	0
187341	1989	1	552	5;13;12;9;8;17;11;32;1;15
187344	2011	2	69	0
187346	1970	1	62	0
187347	1966	1	45	0
187354	1995	2	3	0
187411	1998	2	119	2154;510140;51;20;16521;108;6;66;53
187416	1977	1	7	0
187417	1970	2	5	0
187422	1996	1	10	0
187432	1989	2	134	24
187436	1986	2	31	23;11;2;100;12;32;3;35;117;90
187480	1988	1	74	21;32;8;33;3;25;2;1;13;5
187505	1983	2	39	0
187510	1993	1	16	2
187513	1994	1	205	0
187521	1984	2	15	0
187528	1991	1	41	3;6;5;2;4;9;21;18;77;51
187529	1996	2	93	0
187534	2005	2	17	0
187542	1989	2	57	10;1;5;33;7;4;34;53;25;9
187546	1993	2	125	28;3377;6;42;20;1;66177;3
187547	1998	2	30	0
187571	1999	2	2	0
187591	1996	1	39	0
187609	1996	1	114	4532;2;3;9;39;92;375;1;22;55
187628	1987	1	42	552
187637	1994	1	62	0
187641	1997	1	363	22;9091;1;1863;42;6;73944
187670	1992	1	112	0
187678	1977	2	0	0
187686	1999	2	0	0
187692	1996	1	204	6;111;39;293;11;176;53;310
187699	1990	1	0	0
187711	1976	1	100	0
187719	1998	2	75	0
187729	1988	2	52	0
187731	1992	2	469	3;4;5;2;18;141777;14
187733	1993	2	42	0
187747	2002	1	39	0
187775	1991	1	0	0
187791	1993	1	244	0
187793	1999	1	21	0
187804	1990	2	405	6
187817	1995	2	322	1;2;24;20;13;12;107;17;6;28
187821	1991	2	11	0
187857	1994	2	31	14;1;12;10;439;3
187873	1991	1	48	0
187884	1998	1	232	56;53;102;21;62;6;25;20;1;3
187894	1995	1	4	0
187898	1998	2	226	53;62;16;85;36;102;1;14;13;6
187901	1990	0	87	0
187916	1995	2	0	0
187919	1990	2	160	117410;37;3;1;7;97;26;6;62466
187920	1998	2	0	0
187940	1996	2	350	0
187945	1998	2	49	0
187946	1998	2	160	24794;88;79;24;18;6;200683;1448;123
187956	0-0-	0	8	0
187960	1997	1	53	1;48;70;2;4;54;53;6;55
187966	1962	2	12	0
187974	1989	2	652	35;3;1;81;91;45;4
187975	1993	2	76	0
187979	1992	2	88	0
187988	1983	2	332	8
188006	1996	2	132	2;6;1;18;160;12
188023	1992	2	289	0
188033	1964	1	151	0
188039	1998	2	7	0
188046	1989	2	5	0
188057	1991	2	155	0
188064	1983	2	78	8
188072	2000	1	136	0
188081	2007	2	122	59;125;1096;66;64;88;31;50
188088	2000	2	63	0
188092	1992	2	819	1;22;128;10;32;5;6;2
188097	1999	1	215	0
188157	1998	2	49	0
188160	1972	2	96	0
188181	1975	1	19	0
188195	1974	2	51	0
188200	1992	1	33	0
188202	1998	1	37	39
188204	2010	2	5	0
188214	1987	2	317	12;3;11;44;34;13;4;23;14;7
188215	1995	2	262	0
188217	0-0-	0	214	0
188218	1992	2	6	0
188220	1998	2	181	0
188224	1995	2	290	44;1;16;10;12;389;6;172;19;45
188229	1996	2	552	18;6;28;14;13;25;26;3;31;1
188283	1990	2	44	0
188284	1992	2	237	0
188287	1994	1	57	0
188290	1989	2	118	0
188294	2000	2	32	0
188296	1998	2	34	0
188302	1990	2	0	0
188305	1995	1	9	0
188306	1985	2	8	0
188360	2008	2	872	0
188363	1990	1	1	0
188364	1992	1	40	0
188367	1990	2	173	25;54;36;6;3;1;5;107;12;37
188400	1996	2	30	0
188418	1998	1	32	0
188436	1996	2	119	1;2;12;20;3;11;19;33;5;21
188437	1983	1	12	0
188449	1992	1	238	0
188453	1993	1	183	9;53;88;20;61;84;11;114;111
188461	1975	1	0	0
188506	1992	2	183	82;180;27;59;129489
188507	1997	1	94	0
188514	1987	1	54	8;6875
188516	1992	1	16	0
188524	1983	2	1	0
188525	1991	1	62	0
188539	1993	2	116	0
188543	1991	2	14	0
188548	1990	2	41	0
188550	0-0-	2	13	0
188575	1996	1	33	0
188580	1994	1	33	0
188601	1989	2	38	41
188604	1971	2	6	0
188609	2008	2	111	0
188637	1997	1	139	6;67;1;4;16;62;22
188662	1996	1	13	0
188676	1985	2	144	0
188694	1988	2	44	0
188697	1997	1	90	2;67663;49;32;38;14;52;21;56
188703	1996	2	42	0
188709	1978	2	28	20;1;49;63;4
188711	2000	1	0	0
188713	1997	2	19	0
188721	1988	2	3	96134
188726	2011	2	187	0
188748	1992	1	932	40647;250;23;11;242;56;50134;2;4;25
188756	1970	2	13	0
188759	1996	2	86	0
188773	1988	1	0	0
188784	2005	1	2	8229
188801	1998	1	10	0
188807	1999	2	4	0
188812	1985	1	22	0
188815	1993	1	41	0
188818	1985	2	318	24;14;190;66;50;51
188827	1-1-	2	20	0
188831	2000	2	63	62;12;1;2;19;26;13;4;33;31
188832	1996	2	36	7;31;17;2;100;53
188834	1997	1	44	484;58140
188848	1994	1	33	0
188858	1990	1	2	0
188873	1998	2	18	6;33
188883	1999	2	269	6;36;14;53;17
188892	1991	2	27	0
188897	1980	1	258	0
188899	1991	2	4	24;27;17
188911	1993	2	121	0
188915	1999	1	89	56;4;22;21;13;52;1;12;81;10
188916	1967	2	0	0
188918	2001	2	18	0
188929	1990	1	3	0
188930	1995	1	12	0
188968	1994	2	470	24;91;682;66;4204;6;7016
188998	1987	2	3	703
189002	0-0-	0	246	0
189021	1991	1	92	0
189036	1989	1	40	0
189039	1892	1	32	0
189052	1988	2	4	0
189055	1891	2	18	0
189072	1995	1	118	0
189102	1992	2	15	6
189107	1967	1	7	0
189117	1978	2	19	0
189136	1998	1	373	1;6;83;42;103;109;27;48
189146	1992	2	0	0
189165	1963	2	3	0
189207	1991	1	8	0
189212	1987	1	165	0
189219	1999	2	24	0
189225	1994	1	142	6
189227	2007	2	4	1;16;9;14;49;40;23;67;30;70
189239	2000	2	39	1;67;64;283;16;2;263;14
189245	2000	2	27	12;4;40;13;26;5;18;7;32;2
189275	1994	1	48	0
189281	1962	1	41	0
189286	1997	1	207	0
189287	1995	1	92	82;37
189289	1990	1	13	0
189298	1996	1	26	1;108;3;6;51;55;18;68;14
189304	1990	1	81	0
189312	1992	1	5	0
189318	1993	2	150	1;2;31;13;18;54;6;4;3;42
189325	1964	2	22	13;5;7;2;16;1;4;55;25;19
189328	1997	1	59	0
189330	1999	2	30	173
189370	1994	2	40	23;3;19;12;18;2;4;1;11;14
189373	2004	2	6	0
189385	1974	1	276	0
189405	2009	2	11	0
189424	1992	2	0	55;117
189427	1990	1	7	0
189445	1963	2	5	0
189484	1990	1	870	80;51;680;9;62;52;3;1;82
189490	1984	1	80	0
189493	1992	1	18	4;6;51
189494	1988	2	12	0
189501	1970	1	35	0
189504	1987	1	1	0
189510	1998	2	38	0
189512	1977	2	16	0
189531	1995	1	256	0
189537	1997	2	80	13;14
189538	1988	1	38	8;79;48
189553	0-7-	1	26	0
189559	1997	2	128	33;53;1;10414;12;604;45;6;14
189561	1980	1	322	1;13;8;57;36;25;9;5;10;26
189569	1997	2	147	6;1;12;11;7;14;83;10;62;2
189586	1998	2	117	19;12;18;4;2
189588	0-8-	2	221	0
189592	1996	2	548	508;8418;234;24;202;206;228;32582
189598	1994	1	19	0
189601	1996	2	5	0
189610	1996	2	47	106;54;61;6;116
189638	1979	1	0	0
189641	1996	2	0	0
189659	2000	2	18	0
189661	1986	1	16	0
189670	1973	1	11	0
189676	2009	2	105	0
189682	1976	2	3	0
189698	1994	1	48	0
189707	1982	1	116	0
189709	1973	2	153	0
189720	1983	1	12	0
189729	2010	2	72	42;12;38;2;14;45;4;1;3;8
189740	1988	1	32	0
189741	1993	1	64	0
189744	1982	2	37	57;39
189756	1991	1	19	0
189761	1990	2	30	0
189762	1984	1	99	0
189791	2000	1	121	0
189794	1996	1	41	0
189802	1991	1	9	0
189815	1990	1	88	114;7;96;2;3;51
189825	1991	1	275	423
189833	1995	1	73	0
189847	1970	2	17	0
189850	1999	1	52	12;10;11;1;18;2;14;22;4;5
189863	1997	1	41	6;9;11;54;600;2;1;17;33;27
189871	1963	1	94	0
189881	1984	1	28	0
189883	1996	2	159	0
189900	1999	2	32	0
189904	1987	2	156	0
189911	1995	2	28	0
189912	1910	1	66	40;5;30;21;22;4;39
189915	1987	1	40	0
189945	1997	2	655	2105;5;6;14;4;12;33;3;1
189949	1990	2	38	0
189976	1980	1	15	0
189982	1993	1	64	6;34572;84
189983	1988	2	134	0
189984	1992	1	180	0
190018	1997	2	94	1;72;33;19;37;6;10;85;45;18
190020	1997	2	15	4572
190032	1997	2	59	39;14;177;36;1;151;46;30;40;26
190034	1991	1	45	0
190037	1968	1	58	0
190051	2001	1	42	0
190052	1989	2	50	0
190055	1999	2	78	62;1;14;31;2;12;27;6;172;66
190072	1997	1	29	0
190075	1968	2	0	0
190083	1985	1	14	0
190084	2000	1	221	51;39;26;37;60;30;16;46;102;77
190086	1997	2	27	6;51;34809;50;45;30;112;14
190090	1996	2	22	45
190109	1999	1	540	2;10;3;39;15;53;22;1;6;33
190119	1994	1	236	0
190127	2002	1	12	0
190134	1983	2	30	0
190149	1957	1	99	51
190155	1992	1	3	61;106
190169	2010	1	36	0
190184	1992	2	569	6;3;26457;6545;21838;13;24
190190	1995	2	490	0
190192	1993	1	110	10;17;9;27;6
190193	1979	1	38	0
190202	1991	2	203	113;127;97;31;61;80;51;6;84;42
190230	1977	1	9	0
190232	1994	1	31	0
190246	1998	2	91	0
190274	1995	2	32	0
190281	1996	1	1	0
190293	1999	2	46	18;26;13;52;3516;24;1496;33;3;2
190310	2000	2	178	90
190324	1995	1	139	11;19;22;2;5;4;1;25;21;10
190331	1996	1	75	0
190334	1994	1	121	35;8;82164;33;6;63
190341	1991	2	2	0
190361	1999	2	46	0
190366	1977	2	4	0
190378	1983	2	925	5;7;34;23;1;10;3;13;19;38
190381	1962	1	25	0
190391	1995	1	0	12;64;57;18;73;101;2;53;39;6
190396	1998	1	54	0
190397	1990	1	7	66776;41;26;98;17;8;21;95;49;101
190398	1992	2	9	0
190399	2010	2	71	0
190426	1997	2	11	0
190447	1977	2	32	104
190451	1982	2	56	0
190454	1991	1	88	0
190462	1986	2	0	0
190474	1995	2	32	0
190478	2010	1	67	0
190502	1998	2	46	16;37;36;46;74;26;30;57;39;9
190523	1997	2	185	4;1;23;14;7;11;12;142;2
190524	1992	2	123	4;5;1
190525	1995	1	3	0
190536	1995	1	61	1
190537	1996	2	308	9;39;525127;84;70;87;68;37
190558	1998	2	55	45;107;6;10;3;35217;7467;38
190561	2010	2	0	0
190565	1990	1	25	0
190566	1998	1	154	0
190583	1995	2	270	18
190593	1998	2	51	0
190617	1980	2	94	0
190636	1992	2	36	0
190640	1999	1	80	11;22
190642	1990	2	8	0
190645	1994	2	108	0
190648	1997	2	22	0
190653	1994	1	675	0
190663	1998	1	33	0
190684	1995	1	41	0
190692	1995	1	80	39
190704	1983	2	68	0
190723	1999	1	34	0
190730	2000	2	49	0
190733	1995	2	218	0
190739	1981	1	11	0
190747	1997	1	114	0
190749	1996	2	656	6
190757	2011	2	102	0
190758	1993	2	151	6
190759	1993	1	17	0
190778	1994	2	394	0
190782	1995	1	19	0
190788	1998	2	223	136;91;14;147;21000;22070;143;1;50
190793	1997	1	467	6;2;1;19;52;18;10;532
190798	1981	1	243	0
190811	1997	1	76	0
190823	1989	1	101	0
190842	1997	2	318	5123;4634;1;44;42;3;52;7
190847	1996	2	57	0
190857	1995	1	8	0
190859	1998	2	76	0
190869	1996	2	21	0
190876	1993	2	317	0
190892	1992	1	11	0
190902	1976	2	168	0
190924	1998	1	51	102;10;88;113;99;6;1;2;71;22
190925	1999	2	16	0
190928	1992	1	220	1
190932	1999	1	44	0
190940	1996	1	422	17;6;143;1;4;135
190950	1996	2	145	10;19;2;21;7;22;4;1;3;5
190959	1994	2	115	0
190965	1993	1	99	0
190979	1999	2	226	1;32;20;3;4;97;6;7;51
190990	1992	1	41	285
191007	1962	2	125	1;2;11;7;13
191010	1986	1	169	1;3;39;10;4;12;7;2;11
191023	1994	2	61	0
191024	1989	1	53	56;1;38
191038	1989	2	10	0
191057	1891	2	103	109;27;93;17;19;59;1;9;30;28
191059	1997	2	58	0
191070	1993	2	0	0
191071	1997	2	989	5741;66;51;15;19625;1934;87;1;228
191074	1990	2	2	0
191080	1988	2	23	164
191087	1994	2	188	0
191107	1983	2	186	0
191118	1995	1	297	0
191121	1981	2	8	0
191124	1988	2	95	6;10;88;61
191128	1988	1	6	0
191131	1992	2	23	14;6;1;2;12
191140	1994	1	44	0
191168	1993	1	57	112;117;51
191169	2000	2	11	37;30
191175	1987	1	9	0
191180	1993	2	93	0
191184	1996	1	12	107;10714;71;101;51;110;90;55;61
191187	1985	2	199	7;1;2;4;5
191192	1987	1	79	0
191202	1991	2	405	25286;27063;1484;3847;260;9371;31773;2750
191203	1990	2	61	80683;140;1406;308974
191208	1972	2	2	0
191209	1991	1	40	77;84;110
191225	1993	2	7	0
191227	1990	2	69	0
191230	1990	2	150	88;100;267;376;1;73;51;457;5;110
191264	1992	1	31	0
191270	1990	2	19	5;9;44;3;82;17;16;28
191277	1995	2	40	0
191278	1994	1	396	0
191295	2002	2	16	0
191301	1986	1	10	43;4;49;2;22;5;3;1;11;7
191334	1983	2	77	60661;65;30;4;37;46
191350	1991	2	48	0
191357	1972	1	10	0
191368	1969	1	229	2;12;5;21;25;10;1;52;43;13
191382	1996	2	24	3;2;12;4;6;23;1;14;18;13
191402	1982	1	6	0
191407	1990	2	63	0
191424	1992	1	102	11;60;12;42;2;18;1;4
191436	1988	2	47	0
191456	1989	1	55	107;40039;106;96;97;51
191457	1990	2	43	0
191466	1998	1	12	0
191473	2010	2	223	0
191476	1992	1	46	0
191500	1995	1	24	0
191507	1997	2	245	0
191518	1993	1	147	0
191522	1995	2	9	0
191543	1983	1	84	0
191553	2011	1	2	0
191557	1997	2	25	1;2;51;15;24;9;39;53;26;6
191567	1996	1	18	0
191582	1989	1	140	12;5;92;41;79;11;32;35;2;4
191583	1986	1	4	0
191587	2010	2	211	0
191589	1989	2	43	0
